,City of Folsom,City of Redding,City of Roseville,City of West Sacramento,Yuba City,El Dorado Irrigation District,Napa County Flood Control & Water Conservation District,Placer County Water Agency,Sacramento County Water Agency,San Juan Water District,Shasta Contractors,Solano County Water Agency,City of Avenal,City of Coalinga,City of Fresno,City of Huron,City of Lindsay,City of Orange Cove,City of Tracy,Kern County Water Agency,Other Friant-Kern M&I Contractors,Stockton-East Water District,"Alameda County Flood Control and Water Conservation District, Zone 7",Alameda County Water District,Contra Costa Water District,East Bay Municipal Utilities District,"San Benito County Water District, Zone 6",Santa Clara Valley Water District,San Luis Obispo County Flood Control & Water Conservation District,Santa Barbara County Flood Control & Water Conservation District,Antelope Valley-East Kern Water Agency,Santa Clarita Valley Water Agency,Coachella Valley Water District,Crestline-Lake Arrowhead Water Agency,Desert Water Agency,Metropolitan Water District of Southern California,Mojave Water Agency,Palmdale Water District & Littlerock Creek Irrigation District,San Bernardino Valley Municipal Water District,San Gabriel Valley Municipal Water District,San Gorgonio Pass Water Agency,Ventura County Watershed Protection District
1961,20885.57282984197,17749.505984901254,40903.871503353854,14972.17907673069,14678.906168975662,8767.079565580876,25790.32996068902,0.0,38526.79187840037,50864.608982481106,0.0,22801.766734312405,2660.316976441367,7727.587407758256,0.0,2280.2716940926002,952.6085861567639,533.4608082477877,12636.582289844195,36780.92319911517,1114.9330892378764,0.0,19828.361553728224,9738.738258746309,0.0,185581.9701399181,6324.545885448841,118589.11839929293,5791.463831327568,12455.937132782585,37357.95135227939,22580.055686450443,37793.78625640033,1379.4597390128372,15245.858988111288,496566.89757762774,22851.09345877308,6116.5422681562195,27308.87415983792,7865.396274242734,4567.38274615879,4556.538538478005
1962,20885.57282984197,17749.505984901254,40903.871503353854,14972.17907673069,14678.906168975662,8767.079565580876,29794.5038671599,0.0,38526.79187840037,50864.608982481106,0.0,22786.877426367693,2604.4623171399066,7565.34292121592,0.0,2232.396271834206,2587.643908310176,1449.0805886536984,11932.73296601842,76977.75267368674,3028.57843028623,0.0,42207.39181993868,19813.928225352498,0.0,212782.20423288873,6185.155142546241,144854.42221167343,10969.462165540808,25276.529365848728,72425.10803301843,36691.41088243567,69863.83637529498,2659.7965774649947,28155.51579859286,1055527.0440593136,38336.480255293674,11440.97520578499,56117.17034435164,16502.430677097243,9260.490370875195,9525.74909060826
1963,20885.57282984197,17749.505984901254,40903.87150335385,14972.17907673069,14678.906168975662,8767.079565580876,37240.438295467895,0.0,38526.79187840038,50864.608982481106,0.0,44261.69779825569,3362.2996238765136,9766.679859831776,0.0,2881.9711061798685,2667.358609674563,1493.7208214177551,18725.989275766337,76815.16344424551,3121.8765167631086,0.0,46180.83692973092,24233.780254108795,0.0,218331.72957637423,8023.214541861107,173202.0528611445,14452.992866518305,26077.6429120155,83085.20017635764,47506.89757989277,79130.88297381767,3340.279765811,31887.53117354927,1094688.6996272884,51722.956021759404,13577.012597848388,58661.52932839766,16437.72786345893,9892.867144967644,9493.428373910883
1964,20840.764290078623,17723.856033604883,40843.459166025335,14947.155299810458,14647.079232576865,8760.524611618503,28707.27997460004,0.0,38465.6461539328,50799.29206757947,0.0,44000.15856041882,2687.841409240441,7807.539331603186,0.0,2303.864065063235,2324.694973978197,1301.8291854277902,12836.42959124447,82257.60461825332,2720.822997544082,0.0,48865.31511459166,25376.207125820307,0.0,211811.92195402685,6359.596310991242,152934.85410704368,15044.217734725367,27791.203776544586,87742.21106019309,49829.12417884091,83892.38305236967,3496.8311227077133,33793.05025899325,1164405.9145938403,53934.29517278271,14304.175807300486,62479.11647994975,17604.249340267354,10526.905790156978,10175.891688890746
1965,20885.57282984197,17749.505984901254,40903.87150335385,14972.17907673069,14678.906168975662,8767.079565580876,32345.740516855927,0.0,38526.79187840037,50864.608982481106,0.0,26662.46972639798,3362.2996238765136,9766.679859831776,0.0,2881.9711061798685,2651.6014957285865,1484.8968376080084,18761.092406380834,55756.46317774118,3103.4343906007375,0.0,29641.316378149357,14382.193590842311,0.0,217092.06748057905,8023.214541861107,156307.47747077415,8377.542697389175,18631.779725930024,53991.2020185673,32285.99175899073,52597.38650126234,2005.3846443452362,20771.003928433547,753474.7343520444,32571.26545374059,9001.650010966763,40502.020649589394,11934.050789091643,6714.007708674038,6898.526605221363
1966,20885.57282984197,17749.505984901254,40903.87150335385,14972.17907673069,14678.906168975662,8767.079565580876,36884.14911282291,0.0,38526.79187840037,50864.608982481106,0.0,44376.45745001058,3089.8470654772073,8975.270047338554,0.0,2648.440341837606,2705.582174910064,1515.1260179496358,15462.109150591483,102586.88976823648,3166.613377514739,0.0,52273.079668100014,24160.771458077554,0.0,218331.72957637423,7324.707080907752,177946.7902491315,12176.46152144744,30199.180615155194,70866.77908264691,31574.951048425708,62800.52835655955,2595.1005768778177,31152.708978463263,1355044.9870309127,42401.23581243323,18518.18652788131,71893.87465911995,21893.89895073805,10595.25287503962,12814.297129102293
1967,20885.57282984197,17749.505984901254,40903.87150335385,14972.17907673069,14678.906168975662,8767.079565580876,37240.91269264372,0.0,38526.79187840037,50864.608982481106,0.0,44261.69779825569,3413.273452504886,9914.746695371336,0.0,2925.662959289902,2608.795899634848,1460.925703795515,19515.739748923275,108021.39887994657,3053.3347209326266,0.0,63724.94487677434,33197.86772649373,0.0,218331.72957637423,8126.560193371737,195035.3753613397,19300.8009127928,34934.416249309,108592.78075269738,60732.75726682053,101379.86295809658,4382.99318906227,40842.81783609763,1519831.2023760432,69136.65255455223,19612.523037163857,81521.44152869313,23093.442415380603,13371.967944016593,13469.454944913005
1968,20840.764290078623,17723.856033604883,40843.459166025335,14947.155299810458,14647.079232576865,8760.524611618503,35384.83985712171,0.0,38465.6461539328,50799.29206757947,0.0,44017.21229643081,3454.2523333770982,10033.780587428713,0.0,2960.7877143232267,2210.289347245546,1237.762034457506,17987.794161376,75360.1115299433,2586.9226520161874,0.0,51259.998821639136,27840.256899887518,0.0,213201.12739748292,8215.038082787303,188325.42034856117,19004.804697303956,33303.618914654086,120288.83418020036,75030.67911696158,124573.84402077386,4759.6738819853845,50189.4587034009,1168549.680389238,67950.01047650754,10869.548521020035,62213.503367417914,16130.632424938096,12249.587049583943,9332.608569671878
1969,20885.57282984197,17749.505984901254,40903.87150335385,14972.17907673069,14678.906168975662,8767.079565580876,37241.06114774771,0.0,38526.79187840037,50864.608982481106,0.0,44261.69779825569,3461.1848579673137,10053.917920762196,0.0,2966.7298782576972,2580.3414187473118,1444.9911944984945,19771.91648751436,134509.81989868626,3020.031596501854,0.0,71444.34704586312,37004.74959953595,0.0,217375.49999771902,8223.697026753394,221250.3837059046,18283.1221180251,41259.461186426386,118518.44472712054,43446.35205739693,93068.10000401814,3640.3822924217916,37385.39130578104,2049137.7033540132,62772.261111284366,25778.442057241304,99542.78501118736,34131.44712428158,13800.650175989604,16859.337514763174
1970,20885.57282984197,17749.505984901254,40903.87150335385,14972.17907673069,14678.906168975662,8767.079565580876,37938.03008926467,0.0,38526.79187840037,50864.608982481106,0.0,48172.91046101428,3461.1848579673137,10053.917920762196,0.0,2966.7298782576972,2714.9126323479572,1520.351074114856,19564.84506802096,100946.0965428425,3177.5337449000494,0.0,60468.818631868606,31421.40574027821,0.0,218331.72957637423,8223.697026753394,202534.8985010005,17639.00387719424,34608.791088186685,102735.006491084,56079.180831717196,112530.82286206927,3952.0769593688287,45253.72411303084,1494781.2227418446,61252.35486891784,16945.287582122954,82797.17461452757,26952.73193078118,12871.178873709574,12605.963232798626
1971,20885.57282984197,17749.505984901254,40903.87150335385,14972.17907673069,14678.906168975662,8767.079565580876,37803.67027052263,0.0,38526.79187840037,50864.608982481106,0.0,48172.91046101428,2970.1511935486324,8627.58203840317,0.0,2545.843880184542,2686.7333984751263,1504.5707031460706,14748.828831667006,61119.37728491318,3144.552769575288,0.0,43058.90695268118,24949.585665955507,0.0,218331.72957637423,7034.929502797897,157524.33053849987,16945.194888905637,26618.37235393387,99608.43577641831,66345.06511682649,100116.31549321883,4145.400614165651,39882.63010412248,959903.4311599364,63185.517472743086,10691.365916972092,51207.05453235711,13067.293862884992,10001.522161461775,7553.354645111722
1972,20840.764290078623,17723.856033604883,40843.459166025335,14947.155299810458,14647.079232576865,8760.524611618503,36600.9304336678,0.0,38465.6461539328,50799.29206757947,0.0,44017.21229643081,2913.0702114884134,8461.775376228248,0.0,2496.917324132926,2330.3730331312504,1305.0088985535,14320.405549337496,83465.33274326351,2727.4685979768155,0.0,47721.29194304126,23003.6148042452,0.0,217887.954968525,6928.494054502364,161273.14431067574,13274.480876710708,27810.998062058123,82866.34154653068,42037.45020413425,81010.12197510194,3107.27160352416,33076.82519970604,1162117.5230106914,45033.04283599793,12904.906885670855,62246.08910813558,17882.552775354954,10336.54053213536,10322.431995249395
1973,20885.57282984197,17749.505984901254,40903.87150335385,14972.17907673069,14678.906168976202,8767.079565580876,37064.72442994082,0.0,38526.79187840037,50864.608982481106,0.0,42600.74960594158,3399.390530723442,9874.420113053808,0.0,2913.763312048665,2644.502484932186,1480.921391562024,18099.63252801997,95383.48839377196,3095.12570836463,0.0,54831.26700637372,28401.198518495687,0.0,218331.7295763742,8098.4136006008775,182423.65960798817,15946.684318223888,29096.91264081203,87079.08305534387,47171.4648077497,78915.11899186714,3533.794487246056,31756.187346254635,1317350.0029534537,57079.389306287805,17904.8712817053,70809.4570868475,20378.92611847951,11211.075997822527,11853.23336771389
1974,20885.57282984197,17749.505984901254,40903.871503353854,14972.17907673069,14678.906168975662,8767.079565580876,37821.868599011854,0.0,38526.79187840037,50864.608982481106,0.0,46461.7549210574,3461.1848579673137,10053.917920762196,0.0,2966.7298782576972,2667.796953312584,1493.9662938550468,19810.20460656517,86084.29291745702,3122.389554157048,0.0,53801.50086912889,28479.66226251619,0.0,218331.72957637423,8223.697026753394,188099.93381450305,17891.65448374468,32220.991831358766,107689.41466950995,63873.20789295653,106585.98800569355,4284.3849556630175,42942.678524566654,1260194.960074509,64023.96949986983,14153.79692619424,67382.37748946324,18417.91903213935,12036.538828955097,10649.218226209126
1975,20885.57282984197,17749.505984901254,40903.87150335385,14972.17907673069,14678.906168975658,8767.079565580876,36543.881378754675,0.0,38526.79187840037,50864.608982481106,0.0,46511.96226870016,3429.2523882803903,9961.161699290657,0.0,2939.35918995462,2670.427015140715,1495.4391284788003,18230.80518629815,96885.01107741157,3125.467778520693,0.0,55704.490046919345,28890.969123183357,0.0,218331.72957637423,8098.323002458549,183139.43500114343,16174.517358609835,29343.98159776461,87654.24893181847,47371.82602377277,78975.0976886731,3570.0493953418563,31798.884473428927,1337978.6950688013,57910.71707357316,18317.04008096099,71915.74566662547,20704.519558737946,11342.071354922482,12039.968800456705
1976,19569.18741152327,17362.84472933162,40828.7138900265,14947.155299810458,14647.079232576865,8760.524611618503,22621.88126600497,0.0,34070.561674050965,50799.29206757947,0.0,33370.52147861776,2687.841409240441,7807.539331603186,0.0,2303.864065063235,1646.2838965797564,921.9189820846635,11335.504785897529,75501.90766303705,1926.810672556947,0.0,48545.231142723496,26043.10329956618,0.0,204287.8379220397,6359.596310991242,154816.8624765725,16720.16290684606,29407.794689314913,101056.56369502186,60941.069518248354,101558.77296448352,4039.289992359085,40927.30921495878,1125416.500698888,59820.55729651924,12238.887198168872,60125.02438918316,16177.063490193526,11005.457279095848,9337.862128943834
1977,17991.16670032418,15952.595172264702,39910.56964123941,14972.17907673069,14678.906168975658,7475.447751202323,11720.825494224122,0.0,23471.17722803312,50864.608982481106,0.0,11948.733842447873,1533.4292645502826,4454.246911312725,0.0,1314.3679410430993,554.2163935747127,310.3611804018391,4641.139956812525,4358.538870626764,648.6548670398438,0.0,4291.466686787733,2166.872121950889,0.0,188356.73281166086,4312.330998268983,67780.10779336716,1288.3611942540897,2204.934030016468,7918.8498270561795,4663.8047590846,7879.1062295304655,303.21584976552026,3176.540834399353,104891.87961729866,4871.016138359906,1237.2507338199105,5708.614308187678,932.1307945120157,957.5701400637835,539.996935946504
1978,20445.565631512924,17588.35187816676,40803.54129761785,14972.17907673069,14678.906168975662,8711.190544679766,27953.404010205977,0.0,37066.7350461645,50864.608982481106,0.0,24337.023964706532,3263.414381212594,9479.441773998487,0.0,2797.212326753652,2517.3214601261766,1409.700017670659,18461.211243535385,116777.11910493487,2946.2730369316773,0.0,57256.613118524314,25864.87970978365,0.0,212782.2042328888,7822.732056968818,183259.86175488177,11962.602945609033,30413.981032585078,70948.6310207859,29962.626711705085,60013.44052384426,2548.550586115062,24186.172564024593,1491560.8374007232,43928.285849126136,20567.16806954162,80480.80755864637,25013.11530666425,11421.060920481419,14593.842122027954
1979,20885.57282984197,17749.505984901254,40903.87150335385,14972.17907673069,14678.906168975662,8767.079565580874,35246.3563694047,0.0,38512.97774884237,50864.608982481106,0.0,43668.43441627556,3420.212299032355,9934.902392427317,0.0,2931.6105420277327,2717.3673567208793,1521.7257197636925,17781.71273301312,80459.05703724091,3180.4067543061174,0.0,54765.33994690645,29703.862807592297,0.0,218331.7295763742,8072.367878960104,191093.73933327856,20252.642563224643,35627.72229066359,128302.3342159613,80000.11285139868,134740.0127257617,5075.30189316547,54298.534509530946,1248250.6778627948,72453.14538115278,11583.322101438638,66498.2359711573,17242.837614524808,13094.111912013908,9953.057330448373
1980,20840.764290078623,17723.856033604883,40843.459166025335,14947.155299810458,14647.079232576863,8760.524611618503,36835.63254367208,0.0,38465.6461539328,50799.29206757947,0.0,42298.983676934564,3454.2523333770982,10033.780587428713,0.0,2960.7877143232267,2591.493634104103,1451.2364350982975,19744.108811638293,112675.47207325394,3033.084149355442,0.0,61142.05931694492,32264.8257883252,0.0,217887.954968525,8215.038082787303,196060.27995808245,15810.157504540892,33686.39684849163,88680.99355710269,38333.546413638935,81632.74431858603,3208.6537973048175,32837.83329608803,1682879.0937364702,55322.748446372556,23388.202186121816,84807.35205183401,29493.682863299447,11731.468018786627,14105.767310032963
1981,20885.57282984197,17749.505984901254,40903.87150335385,14972.17907673069,14678.906168975658,8767.079565580876,36769.450514860175,0.0,38526.79187840037,50864.608982481106,0.0,42665.3019100537,3083.600897921544,8957.126417772104,0.0,2643.0864839327523,2740.9314582905386,1534.9216166427016,15466.321576112476,56934.6217638998,3207.9861787832465,0.0,43084.92757570775,25401.148556819444,0.0,204731.6125298889,7300.599603906887,163283.64184456266,18110.346452949285,28017.428696408537,109638.63207691522,74267.87254047822,113194.9624942006,4533.581143349682,45181.67440012285,939573.3169889164,67148.46094561717,9175.954016195561,49980.967679518304,12195.23765029836,10434.41156236761,7049.506732825288
1982,20885.57282984197,17749.505984901254,40903.87150335385,14972.17907673069,14678.906168975658,8767.079565580876,37241.06114774772,0.0,38526.79187840037,50864.608982481106,0.0,44261.69779825569,3413.182599845477,9914.482790027338,0.0,2925.5850855818376,2572.85172131706,1440.7969639375533,19519.747994278812,134121.96905820016,3011.2656546294866,0.0,69502.30335693179,32673.113608202526,0.0,215556.96690463152,8126.375996352782,199244.41307338004,16392.14835330846,35240.51274220275,96940.26186136276,36457.738543366846,88628.93164448152,3313.6104852710746,36130.6442767501,1802236.9275407912,55101.15112298916,24264.00526119298,94386.14436929379,34309.90072165929,13550.426922129522,16757.134823931963
1983,20885.57282984197,17749.505984901254,40903.871503353854,14972.17907673069,14678.906168975662,8767.079565580876,37938.03008926467,0.0,38526.79187840037,50864.608982481106,0.0,48172.91046101428,3461.1848579673137,10053.917920762196,0.0,2966.7298782576972,2708.0556854389015,1516.511183845785,19966.03597441046,134505.62762492537,3169.5083742376905,0.0,76805.4934177555,39401.66297007266,0.0,218331.7295763742,8223.697026753394,238093.11081000452,20767.486111143215,43157.95504452844,142190.67519148212,59358.04495721514,121207.59124371991,4438.636895469028,48374.187663270844,2144129.966048094,71622.51160857177,25040.96232421972,105394.30448024246,34135.21123423091,15709.243523748417,58051.33407413895
1984,20840.764290078623,17723.856033604883,40843.459166025335,14947.155299810458,14647.079232576865,8760.524611618503,37698.37882002339,0.0,38465.6461539328,50799.29206757947,0.0,47813.66530743451,3454.2523333770982,10033.780587428713,0.0,2960.7877143232267,2731.7031370796326,1529.753756764594,19067.753693853614,100764.81216277121,3197.185351638002,0.0,60434.905058415825,31915.991499325908,0.0,217887.954968525,8215.038082787303,208834.46476337398,17497.574890196578,34242.49300338,111103.06329836798,55641.86318529461,97405.1667139959,3922.0396477077447,39212.749983646725,1505348.891647973,60834.210081424055,17561.33722889671,78047.00104460926,21536.55249909398,12786.910128347943,12565.046072036313
1985,20885.57282984197,17749.505984901254,40903.87150335385,14972.17907673069,14678.906168975658,8767.079565580876,34353.778394464396,0.0,38526.79187840037,50864.608982481106,0.0,44376.45745001059,3036.727683343069,8820.97088971082,0.0,2602.9094428654876,2668.985244781299,1494.6317370775273,15096.765924961506,85785.61599845975,3123.7803304920326,0.0,55164.64911306015,29327.658701631583,0.0,218331.72957637423,7196.107776207356,176952.34195940578,19065.95148174081,34381.244728312144,118274.1098988312,71638.62814789152,119763.71798741224,4672.844003433091,48264.70507640335,1283765.6160856986,68341.84373931104,13272.768454584035,68489.9054118233,18377.680754984696,12734.058873307518,10609.98418172195
1986,20885.57282984197,17749.505984901254,40903.871503353854,14972.17907673069,14481.716077521187,8767.079565580876,37238.21476468941,0.0,38526.79187840037,50864.608982481106,0.0,44261.69779825569,3406.419789056638,9894.838434878806,0.0,2919.7883906199754,2664.728547846431,1492.2479867940015,19252.879406060598,96504.69970112167,3118.798292399463,0.0,55460.17400275271,28761.55306568207,0.0,218331.7295763742,8112.664899779851,187354.92057449737,16254.600227068895,30838.2146897745,95862.07818850907,46738.714160345946,92273.31577981453,3536.8167169444587,37184.80943006644,1375469.7905820126,57512.66623305324,18956.51612795679,76037.0258232269,26082.691009634524,11303.649438655026,12000.800152666354
1987,20885.57282984197,17730.70205200019,40897.44219818309,14972.17907673069,14678.906168975662,8767.079565580876,31240.687228063056,0.0,38081.24485953029,50864.608982481106,0.0,43718.735996316034,2752.7538757406496,7996.094591437125,0.0,2359.503322063414,2273.033032740245,1272.898498334537,13394.676212352728,41537.808205265996,2660.3578615191827,0.0,31714.4728099513,19323.993647440402,0.0,204731.61252988887,6501.267300845999,133496.67458975056,13519.175941696147,18640.65575936277,74410.4642087483,50442.28800698631,76172.04060755554,3191.238412740391,30710.898293675942,676676.4486613912,49711.5960637346,8267.992654846668,36703.5762086695,8883.061062055154,7263.598420211614,5146.0865616468445
1988,20840.764290078623,17543.750764120323,40843.459166025335,14947.155299810458,14647.079232576865,8760.524611618377,16128.206263326423,0.0,35373.35931693072,50799.29206757947,0.0,14206.506913815316,2598.6139587490816,7548.354832556855,0.0,2227.3833932134985,1526.0677445962858,854.59793697392,10279.417285683396,19753.462481678536,1786.109688275493,0.0,13220.273981873026,7247.84004669621,0.0,187946.2412994003,6177.455248664818,104309.57221629684,4321.340550379466,6687.754555066932,22642.358540672118,12126.794956988977,20292.844527111545,979.5818558209744,8183.958954534177,297959.20831404644,14292.874793596337,3695.8465859653115,15567.241603502684,4224.324473031252,2655.4634641668963,2447.2126501033645
1989,20885.57282984197,17668.869225320115,40903.87150335385,14972.17907673069,14678.906168975607,8765.061771302937,20279.300088638436,0.0,37605.569821817284,50864.608982481106,0.0,20524.320379317025,2545.2439226904235,7393.327584957898,0.0,2181.637648020363,1617.577668076418,905.8434941227939,10358.882781018956,83374.35410292663,1893.2129027166395,0.0,44510.8251294812,20523.673262571698,0.0,205240.07256909928,5963.048870777427,146045.09925390867,11319.408046656074,27387.73580674278,77227.17180763706,39741.47794771416,75631.52715275274,2768.9655503531803,30477.079120190218,1128915.349643113,40573.17038727205,12199.87566655883,60367.645891532185,17867.18073222101,9935.695513317394,10313.445973154528
1990,20885.57282984197,16301.51754031662,40718.00038587331,14972.17907673069,14678.906168975747,8220.061994244175,23533.517347350036,0.0,26217.520279613484,50864.608982481106,0.0,31469.578156492593,2422.2601155747543,7036.088907145715,0.0,2076.2229562069324,1171.4368947497674,656.0046610598696,9098.658569743888,21956.111259254125,1371.0497416151277,0.0,18466.655996351692,10939.879265087187,0.0,189592.71274098143,5709.798546870384,101174.98041847901,6504.702478029518,8235.167672339061,36117.42832615409,23541.158088418146,32847.91486868188,1530.8065278323065,13241.930083849958,367981.60114246956,24590.339389183777,6245.313488982642,20009.524612714846,4695.6273194324685,3622.7804289036267,2720.245248594822
1991,20767.937697620466,15853.287954974518,39921.05268541768,14972.17907673069,14678.906168975984,7451.664540450204,13128.603290087678,0.0,22685.496540401735,50864.608982481106,0.0,11948.733842447587,1829.4777091571575,5314.197155170791,0.0,1568.123750706135,1877.0729044960538,1051.1608265177902,5450.100502613792,18973.99945096202,2196.9261274221817,0.0,11578.188403829032,6083.01491216698,0.0,185581.9701399181,4312.330998268983,76564.9361574851,3622.758133023276,6422.692180657168,20624.541058032104,11645.001244446483,19495.670242297187,836.740638510086,7863.662660048705,272556.950319006,12846.337856392467,3370.8516860936174,14561.764640490492,4057.703189648223,2463.078086316796,2350.6865155522464
1992,20840.764290078623,15801.555386323285,39861.60385906587,14947.155299810458,14647.079232576863,7413.003776338842,15612.955649345777,0.0,22421.751073582145,50799.29206757945,0.0,11919.01687987052,2271.764354534169,6598.934553646871,0.0,1947.2265896007161,1461.0020860741956,818.1611682015496,8265.179713672622,27132.814236794173,1709.9568415412389,0.0,15780.065574913115,8096.009742895805,0.0,185204.7617232463,5375.7833912758915,97929.68464285726,4816.049398271079,9180.600445225096,28720.595595546685,16649.196177329464,27876.98560454948,1124.8884756693096,11243.279717505655,380253.061886714,17759.6771446519,4693.259985960512,20548.038377608576,5802.724022228686,3458.0943597414494,3361.602481749433
1993,20885.57282984197,17588.35187816676,40903.87150335385,14972.17907673069,14678.906168975693,8711.190544679766,27737.239490907752,0.0,37066.7350461645,50864.608982481106,0.0,22660.786086301494,3353.277132664603,9740.47167107337,0.0,2874.237542283945,2570.657249536779,1439.568059740596,16933.33574500319,90439.79343430317,3008.6972448578463,0.0,48003.71637744007,22246.15903323325,0.0,212782.2042328888,7986.742457733597,177787.43246755275,11884.423600883656,28273.373442903932,77276.0574262692,38218.65915249158,73103.63309426907,2811.603390895484,29461.189808308285,1215518.0903898065,42083.73936773129,14017.630228649747,64859.140912074814,19342.95866065146,10333.96461707186,11197.21787057665
1994,20885.57282984197,17729.73449718434,40903.87150335385,14972.17907673069,14678.906168975662,8767.079565580876,28904.50629552933,0.0,36616.24516890274,50864.608982481106,0.0,42664.59575832926,2881.192596336549,8369.178494120451,0.0,2469.593654002756,2305.4151410617005,1291.0324789945523,14055.635119244705,43960.15360166414,2698.2578810986147,0.0,31777.410657891705,19237.84435389476,0.0,204731.6125298889,6819.5652931821305,136328.31133721673,12860.085732381425,17373.713203448366,67042.34116107807,44809.553824269286,65441.31010867946,2930.3675500077024,26385.328197733594,687375.9848789192,47395.00600846843,9506.297545524958,37448.50629590468,7212.296564517856,6914.3399729951425,5445.714352771875
1995,20885.57282984197,17747.699643853186,40903.87150335385,14972.17907673069,14678.906168975658,8767.079565580876,32346.005973402454,0.0,38327.43356872204,50864.608982481106,0.0,26662.46972639798,3386.35206428445,9836.546472445309,0.0,2902.587483672386,2637.7226352189346,1477.1246757226033,19374.315576150442,134229.61280249932,3087.1905722602414,0.0,68175.4191819492,31636.648521796014,0.0,215556.96690463152,8071.97907831571,201579.74192038734,15120.697290685483,35322.098024467676,93067.61841734115,34395.94122886662,83204.61578042201,3150.3758747575216,33516.03319795499,1743797.683690627,52265.238519411825,23591.103913518764,93245.00151989538,28714.477363494236,13301.967550872698,16774.40482026441
1996,20840.764290078616,17723.856033604883,40843.459166025335,14947.155299810458,14647.079232576863,8760.5246116185,37698.09696434368,0.0,38465.6461539328,50799.29206757945,0.0,47813.66530743449,3454.2523333770982,10033.780587428713,0.0,2960.7877143232267,2728.722400341084,1528.0845441910067,19599.971732511865,100435.42366392356,3193.6966973592043,0.0,64893.33599743672,35062.173222605714,0.0,217887.954968525,8215.038082787303,202123.17176804162,22644.706129211492,35085.61749703012,133009.10389238546,80165.92114541026,131965.68835218556,5367.808694889127,53171.45496806943,1497472.6785435118,80111.90131425252,16779.324551045233,79991.15238206285,21485.57217605365,14552.247075906009,12497.200938478194
1997,20885.57282984197,17749.505984901254,40903.87150335385,14972.17907673069,14678.906168975662,8767.079565580876,37938.03008926468,0.0,38526.79187840037,50864.608982481106,0.0,48172.91046101428,3461.1848579673137,10053.917920762196,0.0,2966.7298782576972,2623.0859022343593,1468.9281052512413,19943.45735055363,90508.33167030734,3070.0597399750945,0.0,52162.570938105084,27476.75728634899,0.0,218331.72957637423,8223.697026753394,207832.26868014343,15281.294263952594,34502.343653987555,102700.06862335763,51865.090377772,108050.15445105599,3513.8655236874374,43445.7625402826,1494853.0054282793,52875.962579601306,15663.824656661664,67414.6509584133,19308.80598658665,11370.92405571134,11275.800404121306
1998,20885.57282984197,17749.505984901254,40903.87150335385,14972.17907673069,14678.906168975662,8767.079565580876,37938.03008926467,0.0,38526.79187840037,50864.608982481106,0.0,48172.91046101428,3461.1848579673137,10053.917920762196,0.0,2966.7298782576972,2606.0781690791123,1459.4037746843028,19966.03597441046,134295.89268038032,3050.1538890901934,0.0,73062.46357533401,38277.86855741328,0.0,218331.72957637423,8223.697026753394,223693.5145767001,19547.4162186783,42087.86881807704,126392.45064019162,49397.27476513337,101854.42375884435,3979.9063149843296,40990.94459687511,2071953.0710268267,67192.29633733157,25701.63315245024,100656.13050439522,34114.254092939176,14322.409880937166,16798.91438925496
1999,20885.57282984197,17749.505984901254,40903.871503353854,14972.17907673069,14678.906168975662,8767.079565580876,37937.55569208829,0.0,38526.79187840037,50864.608982481106,0.0,48172.91046101428,3461.1848579673137,10053.917920762196,0.0,2966.7298782576972,2736.604380378065,1532.4984530117163,19222.102441518033,91033.48277648531,3202.9217667944877,0.0,61759.51148504654,33777.28082685067,0.0,218331.7295763742,8223.697026753394,200750.76617053174,22742.61515737923,38863.69903991796,140148.3302888872,83604.29888965201,139692.60599302535,5609.283459864448,56269.20165435987,1404519.0734856636,81152.15383466223,13931.291479207008,74785.72230903272,19455.81744143616,14454.399046236984,11284.34511954865
2000,20840.764290078623,17723.856033604883,40843.459166025335,14947.155299810458,14647.0792325772,8760.524611618503,37698.09696434368,0.0,38465.6461539328,50799.29206757947,0.0,47813.66530743451,3442.143124533267,9998.606218882347,0.0,2950.408392457086,2665.135365291768,1492.47580456339,17870.47176427102,96844.09211973195,3119.2744315374853,0.0,56680.467699202934,29486.360413411854,0.0,217887.954968525,8169.402223736036,186700.88200503666,16949.846718507095,30774.040117635777,94610.32063826204,52424.37343396258,87575.24105431703,3823.9315655023265,35287.18111686422,1354835.9446352543,60728.89888432377,17749.252280387795,72763.04709727957,20720.937207725867,11813.794901431578,12024.583122970864
2001,20885.57282984197,17749.505984901254,40903.871503353854,14972.17907673069,14678.906168975662,8767.079565580876,31266.225681525804,0.0,38474.12637554346,50864.608982481106,0.0,43718.73599631603,2892.3205693376804,8401.502606171356,0.0,2479.1319165751543,2573.496782039102,1441.1581979418972,14140.412888053856,28096.41907251401,3012.0206336985657,0.0,24529.632949651226,15805.933588221707,0.0,204982.7926767703,6846.505546121379,128768.29917632412,11454.686858982754,14182.847655989051,61219.130478522085,42524.79364942854,62944.67954660932,2703.995455824216,25374.301714580644,496227.35175211815,41548.38062390658,5996.753198992581,26774.82462215171,6008.857695552903,5623.447106683132,3481.018718876057
