,City of Folsom,City of Redding,City of Roseville,City of West Sacramento,Yuba City,El Dorado Irrigation District,Napa County Flood Control & Water Conservation District,Placer County Water Agency,Sacramento County Water Agency,San Juan Water District,Shasta Contractors,Solano County Water Agency,City of Avenal,City of Coalinga,City of Fresno,City of Huron,City of Lindsay,City of Orange Cove,City of Tracy,Kern County Water Agency,Other Friant-Kern M&I Contractors,Stockton-East Water District,"Alameda County Flood Control and Water Conservation District, Zone 7",Alameda County Water District,Contra Costa Water District,East Bay Municipal Utilities District,"San Benito County Water District, Zone 6",Santa Clara Valley Water District,San Luis Obispo County Flood Control & Water Conservation District,Santa Barbara County Flood Control & Water Conservation District,Antelope Valley-East Kern Water Agency,Santa Clarita Valley Water Agency,Coachella Valley Water District,Crestline-Lake Arrowhead Water Agency,Desert Water Agency,Metropolitan Water District of Southern California,Mojave Water Agency,Palmdale Water District & Littlerock Creek Irrigation District,San Bernardino Valley Municipal Water District,San Gabriel Valley Municipal Water District,San Gorgonio Pass Water Agency,Ventura County Watershed Protection District
1975,83921.5941763059,323971.4726961266,383474.57968266576,173251.74705043988,57346.31919273157,90357.83517327656,366244.0919560077,419388.78881370137,537856.5904683202,289876.36732056603,124162.10575084406,573465.68696373,573465.68696373,142174.90481261804,118479.08734384837,35543.72620315451,32045.124181688585,17945.269541745605,195886.91360380457,1328531.5295167442,37505.61334224832,899331.3409861175,741940.0731610241,381337.83887826186,1506021.9352365534,0.0,478396.7863435495,2591899.6007184684,0.0,0.0,1057122.3509703064,543142.1141273741,907686.1571495837,43458.06382948354,365445.4224865659,15253010.960592095,699110.0950939046,238071.24761877075,968642.5690963704,283872.9157003581,145930.51436982508,197322.44577912785
1976,64606.1139786317,305337.7145063547,294300.00182477705,246211.37915500192,39922.010921739384,68698.70333314792,248224.17049996203,321662.6422443386,407863.2311846627,221776.1941672362,92819.58248885832,422640.581423537,422640.581423537,110302.6441621243,91918.87013510359,27575.661040531075,20244.780021031813,11337.076811777815,81876.10345158838,918992.3687513607,23694.490536615634,55023.14545948467,545272.010033656,279466.816715084,1766217.8746625478,805602.6363907916,235136.74945305526,2091083.8130707985,0.0,0.0,992779.808962145,550424.7222375732,1293884.651807933,36486.55783550615,521440.7841065327,13014768.005596578,516223.3657063497,114253.80616304583,760104.6207141579,221405.41126210417,127442.10315976037,152456.41502148425
1977,44419.05168279748,224756.58644442444,202037.34040229072,214959.66455400534,39937.61322844696,46945.3825346617,123634.56969275941,220754.95506646213,268966.2224645763,152018.47230742383,62488.446460882624,143384.80610937285,143384.80610937285,88034.84404344298,73362.37003620248,22008.711010860745,6755.808338956753,3783.2526698157812,25191.33506718895,39015.33655395591,7906.9980799149835,0.0,24380.367665536018,12082.392618755055,1861894.817194529,999034.2018114922,109750.92867909606,950169.6824798842,0.0,0.0,45664.58897890327,27390.90154815,45957.615843759886,1705.0134890466131,18532.86462119253,709711.3052824879,26733.643466348578,6701.666494499866,33229.90505444051,8343.34454398343,5556.1222096540805,5765.863049923961
1978,79129.45867476422,321931.4436098526,363543.3755100444,168206.64418117303,57387.97606006396,87053.74000291481,265963.1106379882,398021.21291723615,526048.1451665108,276297.5082214965,122385.88900711008,271929.4330356179,271929.4330356179,138627.5236098223,115522.9363415186,34656.880902455574,30245.516832547477,16937.489426226588,228659.4933587114,1406380.3120145185,35399.35290081357,844308.1958211893,688474.3095461183,310660.34467524,1669852.4001908419,0.0,539534.695511968,2693643.4517581845,0.0,0.0,962843.5135416162,360751.06634890946,894011.1747982963,30612.334171018378,360339.65123657265,15792913.097729046,505319.10185210843,223507.65625512582,968871.4558385162,301328.66724710236,137465.21443215673,209069.24561793814
1979,83298.59936081206,323533.0270992004,380939.3315021352,174904.67667902738,55624.67991092966,89981.02014430109,352153.9103909061,416684.2607880774,533799.1525604693,288195.5725383751,123471.94766865853,508339.7095260102,508339.7095260102,140325.55612134014,116937.96343445012,35081.389030335034,32608.408280650554,18260.70863716431,183050.5099836711,1137420.87679918,38164.881051673416,899331.341280674,734976.5220747266,393435.7827746118,1620511.8086360123,0.0,452210.7943538254,2659406.322045903,0.0,0.0,1561748.8085726663,946081.8122892717,1573773.1316921345,62142.570385880674,634259.4474763912,15333267.240095666,871990.8029138987,160531.62849465024,909467.7907251406,243722.57752332633,168457.93841290963,168287.49498926732
1980,83790.79293301984,323214.57217538025,382982.78819546435,180739.16040120678,57239.442777406584,90316.94236617447,371187.4466283857,418874.1107439696,537641.1500914228,289584.72805811587,123465.99624649582,506307.71387452853,506307.71387452853,143571.283641136,119642.73636761332,35892.820910284,31058.998694192906,17393.039268748027,225029.7706961977,1372836.5532199834,36351.45207168338,897424.1245430248,770939.3051938687,405819.2323971415,1598820.8158203568,0.0,535910.0172256175,2794978.943407039,0.0,0.0,1238380.9930009923,584447.131076932,1181920.828164837,45244.89237947482,476295.9547813161,17639232.291062772,713836.0826242609,234476.11316580116,1001319.4301839228,293684.9555385753,153443.2891821879,203878.65558396047
1981,83634.32295002764,323684.28540863155,382341.11847646185,174213.29020213755,53824.62907908823,90217.65328322229,379319.09146046237,418188.3953784363,535808.6229174908,289155.13404438354,123658.24621716762,506952.591173374,506952.591173374,121151.80706778062,100959.83922315053,30287.951766945156,32701.81304786103,18313.015306802175,140358.1985631341,836558.3980531412,38274.20199121655,55023.14545948467,661907.786208187,365244.87672794715,1710957.4046548954,0.0,356114.7625746065,2282302.0652282443,0.0,0.0,949566.6304383827,713611.9633231149,1478875.6171487998,48515.75442740985,595931.8181470691,15308318.542858977,700321.3300111378,97266.81941910973,796200.7753215113,215718.94286451818,148839.92252440297,148540.7989528112
1982,83876.10679877165,322872.24658506527,383229.94615838554,138000.75984857022,57378.256124353065,90274.14199044491,375750.4841079314,419113.18911921786,537856.5904683202,289663.6154774249,123714.77585881266,319949.63671677577,319949.63671677577,141497.5127345179,117914.59394543158,35374.37818362947,30874.220655804715,17289.56356725064,236679.1449297147,1461640.4043234915,36135.18785555384,844308.1958211893,715940.172030739,344225.88168837095,1571887.474557786,0.0,557080.1491692981,2774666.1607268737,0.0,0.0,1014098.7095098747,378100.5218504379,756511.0348722455,31759.193772295992,304792.5572886923,16638827.543439182,525980.4768342938,232522.91894033825,1009317.9814453789,312580.16829263215,143175.95761556673,217030.98489472122
1983,83899.0243223868,322381.79109615914,383353.1947020561,154892.69835972547,57346.31919273157,90316.30597339981,427179.5028511318,419252.0347049192,537856.5904683202,289770.7954978794,123330.8713411338,573465.68696373,573465.68696373,143841.17280371542,119867.6440030962,35960.293200928856,32338.864515578967,18109.76412872422,238701.50776312573,1466187.1550507974,37849.407029033624,899331.341280674,834831.7913690708,430387.564702824,1506021.9352365534,0.0,562624.7618741519,3231395.9066913906,0.0,0.0,1572533.8295599543,643396.305304481,1316899.3773457007,48127.96665557941,538495.7961250453,20375006.65593363,742558.1547376523,233112.2734812953,1099848.8777407727,312873.90448185656,170237.68972268273,716329.7780634478
1984,83792.57059878766,323799.7733096881,382992.3530251068,202925.88848945158,57238.36352769981,90320.21211854534,363969.3648853524,418884.88904734864,537641.1500914228,289593.0470940496,124157.25656425007,572119.0160890904,572119.0160890904,129432.57396278184,107860.47830231821,32358.14349069546,32780.43764495559,18357.04508117513,203791.42597016675,1327968.5528792157,38366.224219656026,897424.1245430248,758257.1516342964,394386.8330078181,1503308.0429012137,0.0,494699.9185089217,2907284.0471028546,0.0,0.0,1263841.6992663713,598201.1354743288,1039112.3758987493,44459.837521774985,427155.3616829738,16876783.465799388,683419.9400818653,210740.7808736706,994128.6947358183,283775.9163593786,154995.38156621766,197454.34235487267
1985,83491.50680482776,323173.4986199826,381732.63377076545,180871.01459627712,53824.62907908823,90105.50802673686,318089.69814736163,417532.57080621365,535014.3404371897,288728.5398590504,123383.29274633896,528134.3179803262,528134.3179803262,132000.94548690395,110000.78790575328,33000.23637172599,32082.99707201367,17966.478360327652,160157.09131290863,1242989.2221808627,37549.9397730848,55023.14545948467,727595.6997214691,372391.90020140854,1703680.9613974444,0.0,402033.3031815965,2497018.300930484,0.0,0.0,1315052.440401893,741440.9083115992,1428975.5685668294,51602.54716278224,575885.4066526999,17639976.036983,757699.0932951847,189414.22036272704,937817.8077048701,265581.64257175016,157884.06559026634,183922.34600945472
1986,83204.13681139209,323233.3124387967,380446.2732884033,180346.94825919223,57378.256124353065,89821.3533820636,376875.8019908587,416131.59018282196,546175.0570395495,287776.39577026584,123456.46680372614,319949.63671677577,319949.63671677577,141042.68553364815,117535.57127804012,35260.67138341204,31976.74257415718,17906.97584152802,212100.22991762593,1165397.3826578709,37425.57950879356,844308.1958211893,587114.3787613814,265081.55653901695,1571887.474557786,0.0,509073.6468743349,2513480.122514087,0.0,0.0,861256.1064551981,409713.63499665697,797736.2853552724,30402.72214762333,321511.4237429971,13547523.697886912,467291.43886584777,169955.05866217482,821499.7429641903,249611.70194322386,124504.12053176854,172637.78395639054
1987,64926.186183942744,306087.8674369084,295897.39565368806,197646.84364306187,53824.62907908823,69170.57908350517,333088.29482284765,323439.13599285687,398588.429378111,223085.71171214984,93716.74403429303,526732.6285904379,526732.6285904379,110491.2525837881,92076.04381982342,27622.813145947024,28264.430027066104,15828.080815157018,62651.00797121691,489495.2567126851,33080.68890367817,55023.14545948467,379251.2793232076,231758.27611866588,1703680.9613974444,0.0,197963.49605910515,1675008.6933991802,0.0,0.0,899773.7208241837,611313.0074557241,921782.5688917177,38645.00903190195,371616.5575165067,9088672.083905168,572395.5140879886,88832.5605000372,436420.3829948541,104854.58024679749,87152.25313575305,72462.20585439814
1988,60600.984121920905,302953.01083133806,276851.55254443566,197125.51526931342,39933.97269021519,65191.18096252915,222391.20492201357,302766.67362915474,387432.8413849517,209231.71393253503,89105.98400805905,170515.15773991158,170515.15773991158,101706.86454115614,84755.72045096346,25426.716135289036,17756.15654175956,9943.447663385354,50318.397514646545,138593.80957780094,20781.80561647539,0.0,89498.15533194836,44424.83505040489,1831157.4574633376,805602.6363905509,167959.89907458844,1201217.8904202988,0.0,0.0,167403.79933802315,85125.83268875815,142366.24486955826,6267.027008243659,57414.16723654977,2578211.555899943,98068.83505609423,24573.360444732094,113451.4644173937,29636.69961204207,19592.227299888957,20481.133233074423
1989,64961.55675691975,305703.02653592837,297421.13364539,170702.032175986,53848.97342143982,70494.15908349509,214635.1569557541,325403.6803114745,417448.45644014055,225268.08360311168,96972.11270994139,246355.28609554612,246355.28609554612,106090.01585553955,88408.34654628296,26522.503963884887,20701.625550218247,11592.910308122217,88401.69300517376,687091.5708602661,24229.182543975436,0.0,508207.81784872536,243178.65098131308,1796644.011594086,0.0,244885.9927243725,1926717.8656787025,0.0,0.0,548920.8522542578,483209.38165433466,919526.2512095451,32915.49278477642,370538.3128747344,12288315.73696539,465222.39008440514,96127.57923382346,731092.0444854524,217229.73726962137,120141.54644075218,149581.1091129089
1990,58566.78249725198,302068.34717528964,267241.40157740965,196050.36221723387,39933.97269021518,62703.69578717945,197287.45156392592,292187.5566118396,361614.42182590824,201728.888317734,85654.47303395599,171069.07579265904,171069.07579265904,98846.9537821704,82372.461485142,24711.7384455426,15342.974634444743,8592.065795289056,44627.41288365083,197145.48174659212,17957.417512154127,0.0,109665.82754232184,53968.51008137978,1834797.3063191199,789664.452916487,154939.87340332332,1206170.5628062547,0.0,0.0,206339.54751602854,124606.66190473933,208384.53236205305,7646.901090064748,84042.48367603145,3384962.990937325,120748.99874362,30309.768524001767,150603.5517451945,42153.340459012106,25161.3071018258,29131.05013249774
1991,43760.71060931943,225121.32386290462,199252.27847454362,181227.58023965397,39937.61322844696,46447.18156717613,160739.9430790797,217757.9014147982,268966.2224645763,150082.0445109062,62550.99788949927,143384.80610937302,143384.80610937302,95818.61133215368,79848.84277679474,23954.65283303842,22232.744694703742,12450.337029034095,41549.14322626716,418970.67917451385,26021.20439068126,0.0,237815.44414419687,120449.77236572739,1861894.817194529,1007003.2954881792,146873.00349150272,1331760.7627798305,0.0,0.0,437647.2443674205,257082.92354578592,430454.4778657983,16828.84637329728,173607.172609897,7133151.995067171,257632.1954153221,64351.50224953578,315224.95881542383,89602.95951158114,52924.18940869305,61922.21724610642
1992,59358.353855432804,242098.2848054506,272749.6703006112,174698.40335947837,39937.61322844696,65340.82777169772,142373.20895439526,298625.586377553,391337.549636981,207323.56558709557,91975.55039101248,143028.20255844592,143028.20255844592,101249.93431950458,84374.94526625382,25312.483579876145,18933.95001216974,10603.012006815054,51212.32799680885,293767.95488537656,22160.295094243465,0.0,183963.18643754866,97911.75143734699,1854655.672308829,167350.9074692853,169378.51009741917,1311670.4901907127,0.0,0.0,324073.6029401602,180261.02809976484,301822.37507047615,13393.13088711172,121729.55800972758,5125986.785640399,193540.2860117622,47891.35779018113,227087.26006677528,62826.32506741228,38494.349932390774,43417.59882491359
1993,81565.43789170317,283624.82521229587,373723.6194787043,179200.59508633928,57387.97606006396,88779.21910417809,274327.0893453675,408946.811452975,526048.1451665108,283273.60983767576,122908.75505451416,271929.4330356179,271929.4330356179,137891.37915658235,114909.4826304853,34472.84478914559,30896.593058269664,17302.09211263101,176620.23564366603,1058836.849787143,36161.37251539882,844308.1955266327,564081.441735657,260977.45788455225,1671419.7933312906,0.0,436322.0931839803,2379737.0699412306,0.0,0.0,937244.2722375672,471952.9997482862,899446.4068358556,33922.86916149012,362475.8585415913,13685045.194167629,480503.89332731435,142254.76563333155,762190.6038942427,226435.1840961008,123115.10355555174,156188.39811166303
1994,66216.49560155332,244333.71203722287,301662.69844048785,202762.15452683074,39922.010921739384,70436.50895077571,273441.5173361483,329715.79157842504,412313.18042719597,227344.94589642505,95466.6621897036,404526.03800087457,404526.03800087457,111532.1492997714,92943.4577498095,27883.03732494285,27343.073442951856,15312.121128053037,79235.3461661525,481214.30512751493,32002.333157630852,55023.14545948467,348681.6656131506,213034.5540046326,1776208.2102553383,0.0,230862.84760921414,1642424.599095146,0.0,0.0,711696.126692457,475615.0403876648,686892.302842124,31642.47918453093,276946.33733668545,8849620.083970979,495893.92264899245,100571.60892648899,408944.37789308804,102892.41931046764,74189.57853909269,71106.2087262504
1995,81670.5309464018,322772.37122405187,374156.2658471335,168431.15338579728,57387.97606006396,88847.47830629104,323761.2717345933,409409.5683632083,546627.7201353293,283564.670086129,123039.93254764174,291860.8113433873,291860.8113433873,140117.13766522033,116764.28138768362,35029.28441630508,31260.495720117684,17505.8776032659,235378.5802615045,1464947.3263285111,36587.28419082574,844308.195526633,743184.3134514575,366518.0010815261,1598984.985433195,0.0,553602.1383746732,2816857.578675529,0.0,0.0,1138203.0872892481,374875.43869999755,930934.4059732722,34365.95664271001,374208.9151937654,17468624.93161657,545151.8802453337,237608.2445922839,1016178.0305627024,312913.17314889526,144924.27171788173,217950.59291743577
1996,83802.14253020933,323988.71363103786,383043.8266743889,146920.67650025417,57238.36352769981,90337.82368619103,363969.3648853524,418942.88209780684,534330.5851881885,289637.81696041935,123829.87448140973,572119.0160890915,572119.0160890915,143571.283641136,119642.73636761332,35892.820910284,32744.668804093013,18337.014530292086,220103.161749777,1345801.6017141507,38324.36036831047,897424.1245430248,820240.5211893201,432819.92463911034,1503308.0429012137,0.0,526350.607471273,2812572.5475169187,0.0,0.0,1518854.1279762764,873295.4386759149,1452174.0348050576,60882.12953536022,585179.8108450687,16939764.63678631,895073.6199864184,213136.40375005646,1035612.6729136771,287885.52532312815,176970.50591592042,199885.05456440285
1997,83963.38728551785,293477.0301320361,383699.3490592355,224025.67499566,57346.31919273157,90434.7286020955,366244.0919560077,419642.00699626096,460132.296235278,290071.84522684984,123728.12936040429,573465.68696373,573465.68696373,143841.17280371542,119867.6440030962,35960.293200928856,31477.030826812315,17627.137263014894,206411.1574031633,1172212.6769617645,36840.71687970113,899331.341280674,726340.9448006466,389465.3834695751,1506021.9352365534,0.0,499969.75998635066,2791577.378728166,0.0,0.0,1418665.921826747,717603.4735447378,1264402.2955999556,49928.369976444366,508404.77012409316,16497269.89763861,732408.728797598,171142.5490354893,906365.5761743991,250161.20604929706,160385.5793499988,174031.67840445598
1998,83974.79067129671,322353.5898727062,383760.6871764775,152405.1229123456,57346.31919273157,90455.71234281972,396178.81020533084,419711.10648916976,534330.5851881885,290125.1852319156,123758.17342821416,573465.6869637311,573465.6869637311,143841.17280371542,119867.6440030962,35960.293200928856,31272.938028949353,17512.845296211635,238039.0713450162,1466626.7320538424,36601.846669082326,899331.341280674,830798.3783810041,442775.52700938255,1506021.9352365534,0.0,561339.3946971346,3090354.817286979,0.0,0.0,1568320.0458423225,654821.1483468767,1317260.454774747,49825.49324460425,527603.730913524,19830586.844916712,776705.3108268746,248965.58526688724,1079180.711780574,312848.61418359005,167182.78320131093,218383.72523894784
1999,83962.98645196662,323833.29716455116,383697.20177614264,181948.77540477645,57346.31919273157,90433.9944029202,350997.8496711863,419639.5798527354,396813.42703359155,290069.97236563737,124289.68121521133,573465.68696373,573465.68696373,143841.17280371542,119867.6440030962,35960.293200928856,32839.252564536786,18389.9814361406,203105.5214816471,1325097.7275558219,38435.061201533856,899331.341280674,794152.8880467983,406762.4736944508,1506021.9352365534,0.0,493555.62630038464,2828951.2030081837,0.0,0.0,1263881.2056098194,639710.9833730157,1128162.0137969097,47348.99118325359,454511.4326294224,16336404.560541334,726205.0788256829,210059.1623655111,1006447.357036493,283233.5048191047,163487.2947102909,196716.53335482717
2000,83818.1704749647,322819.66168230237,383130.03500607563,167364.67768954442,57238.36352769981,90367.31559197992,346609.3924848166,419039.9965151546,445446.5106623166,289712.78972339025,123238.99363891785,552195.5235432552,552195.5235432552,141865.60009108344,118221.3334092362,35466.40002277086,31981.624383501217,17909.70965476068,192069.3838036293,1174709.9348644156,37431.29317844983,897424.1245430248,736495.3133043485,389379.15914731374,1575742.8507993093,0.0,470775.527733361,2677968.386221996,0.0,0.0,1483199.940752891,881148.7332234026,1473025.091894757,58961.146921052234,593650.5131815993,15075367.269228747,840033.8405915091,171701.41868522478,922277.0800920567,251501.35045084308,165449.76621792212,174028.20583257457
2001,65312.18617957327,305607.87386125926,297478.5149986786,182197.34173849027,53824.62907908823,69413.77369178373,330983.05003387184,325128.36623902817,402812.4326891564,224142.69918698844,93751.71906273419,507408.1717102515,507408.1717102515,111505.24242412353,92921.03535343628,27876.310606030882,31260.129878171178,17505.67273177586,101626.20754735875,298616.89340018143,36586.85600941155,55023.14545948467,277728.1299984545,147519.3538754281,1710957.4046548954,0.0,274290.6427086336,1613833.7649975356,0.0,0.0,539303.2572418775,317686.32586873265,536664.6337549739,20644.975283315638,216362.3008218421,5940375.742070374,316962.190033516,58993.20172272039,295858.2756296698,63863.159508815625,64375.76303150091,44134.12747395363
2002,81536.84178088418,323487.36500975786,373641.05447055073,208019.61435688825,53843.293074891095,88793.82000204382,295391.42992484284,408867.0456725761,525693.7151862879,283247.58706676477,123500.1218575266,273917.4665323885,273917.4665323885,116849.82480941656,97374.85400784714,29212.45620235414,28277.4799948733,15835.388797129048,136607.10534534862,624285.8906775606,33095.96258599971,0.0,350265.5540944391,175275.02556099495,1769546.500718677,0.0,345861.7278840593,1841333.2205281388,0.0,0.0,622984.528655334,361659.9363645985,589118.9130499961,24187.190951281922,232617.01758082403,10494517.30217463,362142.36890174396,93037.51488850961,460230.5188089432,133697.655057354,76758.97185042329,92189.73622887328
2003,68503.06241199424,324706.257041966,317369.9822446628,143045.49121951906,48526.05199745201,77861.58068233302,271936.4027413388,348045.0382431459,460347.3229442739,243197.22303981346,125712.99117383412,217599.59590355726,217599.59590355726,99679.73395698915,83066.44496415762,24919.933489247287,30637.14816376713,17156.802971709592,146309.52024140596,597645.0625119741,35857.718210873056,502874.6287513125,369053.16791378905,155391.8382325154,1277526.7767777597,0.0,289456.71754014114,1436083.2742547211,0.0,0.0,613837.400768743,402140.1280104636,322830.28076096,28605.481266699415,26651.06873791097,9212261.311436642,370469.426234004,105704.98302479352,433856.0402284961,157681.4753406337,85673.32582260636,3913.4605947965297
