,Butte County,City of Folsom,City of Redding,City of Roseville,City of West Sacramento,Yuba City,El Dorado Irrigation District,Napa County Flood Control & Water Conservation District,Placer County Water Agency,Sacramento County Water Agency,San Juan Water District,Shasta Contractors,Solano County Water Agency,City of Avenal,City of Coalinga,City of Fresno,City of Huron,City of Lindsay,City of Orange Cove,City of Tracy,Kern County Water Agency,Other Friant-Kern M&I Contractors,Stockton-East Water District,"Alameda County Flood Control and Water Conservation District, Zone 7",Alameda County Water District,Contra Costa Water District,East Bay Municipal Utilities District,"San Benito County Water District, Zone 6",Santa Clara Valley Water District,San Luis Obispo County Flood Control & Water Conservation District,Santa Barbara County Flood Control & Water Conservation District,Antelope Valley-East Kern Water Agency,Santa Clarita Water Division,Coachella Valley Water District,Crestline-Lake Arrowhead Water Agency,Desert Water Agency,Metropolitan Water District of Southern California,Mojave Water Agency,Palmdale Water District & Littlerock Creek Irrigation District,San Bernardino Valley Municipal Water District,San Gabriel Valley Municipal Water District,San Gorgonio Pass Water Agency,Ventura County Watershed Protection District
1990,0.0,345.9485711719204,270.01829190668184,674.4528469117961,247.99913323537487,243.14136159425948,136.15708436735733,389.80911691024704,0.0,434.2669341318592,842.5212439261072,0.0,521.262006425134,40.12230992259347,116.5457573942001,0.0,34.39055136222298,19.40367751741572,10.866059409752802,150.71015563846822,363.68096678572886,22.71006416638336,0.0,305.88163936462075,181.20813019514713,2444.811506544769,3140.413174765059,94.57708749778459,1675.8620986496867,107.74387403717613,136.40729477796393,598.2489839102868,389.93567812438,544.0927719521571,25.35627513589447,219.33929365446198,6095.246233845151,407.31431431776,103.44735553277202,331.437710901916,77.77835806315245,60.007725105727424,45.05813485009904
1991,0.0,344.0000631638709,262.593818282261,661.2522073833729,247.99913323537487,243.14136159426337,123.42935104647155,217.46214895285544,0.0,375.7625025857098,842.5212439261072,0.0,197.9187946524515,30.303463765642174,88.02434712877012,0.0,25.974397513407578,31.091830450927112,17.41142505251918,90.2754498037329,314.2852749577556,36.38987835976509,0.0,191.78108102167187,100.75904235074668,2570.0350545349993,3073.9792453018604,71.42943884880863,1268.221392889213,60.00735579682634,106.38545569603251,341.62484161832776,192.8877687307357,322.9262285171745,13.85976964541005,130.25368677151175,4514.632578863755,212.78670508192863,55.83477809956574,241.20102963714575,67.2117845239473,40.79841867821114,38.93676500777848
1992,0.0,345.2063626419594,261.73692015675806,660.2674971864436,247.58463946297954,242.61418030688577,122.78897425557835,258.61295462982054,0.0,371.39382339540583,841.4393347265044,0.0,197.42656296568555,37.62949854875215,109.30473387970864,0.0,32.25385589893042,24.20003455372727,13.55201935008727,136.90441414844452,449.4278607326619,28.323720441682397,0.0,261.38096297939586,134.10228321565947,2551.9429528712058,3067.731166120849,89.04446137500108,1622.1070283074234,79.77302904733752,152.06744063959434,475.72786681193,275.7772398982704,461.75431323073065,18.63264963120965,186.23365445834145,6298.510676015386,294.1712436006681,77.73914555800438,340.3576514292454,96.11630481720343,57.279865507011,55.68157430413161
1993,0.0,345.9485711719204,291.33341235567116,677.5316155928564,247.99913323537487,243.14136159425857,144.29213633213575,459.43955898697305,0.0,613.9732978214792,842.5212439261072,0.0,375.3531986916469,55.543673244684044,161.34114609170126,0.0,47.608862781157754,42.580359643251235,23.84500140022069,280.48372691928625,1498.044490835138,49.83605292646125,0.0,795.1334266489048,368.48531731981154,2307.116073386792,3524.5238483476446,132.29238020339017,2944.870544637082,196.85355998725836,468.32008029998303,1280.0004036384084,633.0537655648844,1210.8883784266336,46.57139086904224,487.99506732447674,20133.838321309595,697.0749436681022,232.18798872917446,1074.3266324929573,320.3967142968962,171.17176162432514,185.47068615191986
1994,0.0,345.9485711719204,293.6752736699938,677.5316155928564,247.99913323537487,243.14136159425806,145.21788192132595,478.77416314292253,0.0,606.5113847278894,842.5212439261072,0.0,706.6962473316689,47.72406627744318,138.62704966304923,0.0,40.906342523522724,38.186890084663354,21.38465844741148,232.81750163293762,728.1558639016237,44.69393615508999,0.0,526.3609431355095,318.6556012075655,2344.984602383549,3391.1738694204732,112.9592608453166,2258.141775743083,213.01442486217007,287.77813793528435,1110.4891554401706,742.2253268633243,1083.9696814716242,48.53860007541848,437.0465040281677,11385.693931601538,785.0507497638166,157.4622865172512,620.2969557569427,119.46446054848194,114.5291083822604,90.20279762976001
1995,0.0,345.9485711719204,293.97284831023075,677.5316155928564,247.99913323537487,243.14136159425803,145.21788192132595,535.7791543849004,0.0,634.8555046975177,842.5212439261072,0.0,441.63707555019244,56.09152632148097,162.9325288385876,0.0,48.07845113269797,43.69123050807544,24.467089084522247,320.9161101593708,2223.378938959948,51.136216186651495,0.0,1129.2574566756816,524.0293594986061,2170.654381839943,3570.4850096455048,133.70423935334713,3338.9662932740416,250.45918852470135,585.0751349706487,1541.5717766595865,569.734276343992,1378.2010279850874,52.18281736422452,555.1594821290286,28884.260058393687,865.7212677411133,390.7629806346024,1544.5099498846464,475.6265244329641,220.33375409385306,277.8511955170423
1996,0.0,345.20636264195934,293.57790281535813,676.5309458027468,247.58463946297954,242.61418030688577,145.10930568183966,624.4311749056242,0.0,637.1448575805434,841.4393347265044,0.0,791.9854212456637,57.216226192830774,166.1995141791751,0.0,49.04247959385495,45.19855036841494,25.311188206312366,324.6538781155285,1663.6120825920261,52.90038335119285,0.0,1074.8930397932709,580.7697412642425,2075.0658588985566,3609.09548955394,136.07386831174043,3347.967663782756,375.0868503264327,581.1580721616215,2203.162432714393,1327.8680983702452,2185.879300563238,88.91236852588425,880.7318345155924,24804.13334753798,1326.9733140348467,277.9326859242263,1324.9732290526497,355.886958699862,241.04338072342605,207.0036021294814
1997,0.0,345.9485711719204,294.0027685384054,677.5316155928564,247.99913323537487,243.14136159425806,145.21788192132595,628.4054265299146,0.0,638.1576751932164,842.5212439261072,0.0,797.9359569859998,57.33105651116289,166.53306891337795,0.0,49.140905580996765,43.448787702992135,24.331321113675592,330.3433729523599,1499.1797579886636,50.852461127581996,0.0,864.0206822054365,455.1249324638231,2078.8119343329163,3616.4461709433654,136.21729503588784,3442.5331294041553,253.11931635020727,571.4967258223812,1701.1236554998322,859.093215018537,1789.7424625020913,58.20365891391923,719.6354917692258,24760.741089229537,875.8372994020203,259.45554872772914,1116.6560939039027,319.8310094971916,188.3479549269093,186.77232702240633
1998,0.0,345.9485711719204,294.0027685384054,677.5316155928564,247.99913323537487,243.14136159425806,145.21788192132595,628.4054265299145,0.0,638.1576751932164,842.5212439261072,0.0,797.9359569859998,57.33105651116289,166.53306891337795,0.0,49.140905580996765,43.16707165757325,24.17356012824102,330.71736521610757,2224.4767986757042,50.52274066802374,0.0,1210.206446627709,634.0345099859011,2078.811934332917,3616.4461709433654,136.21729503588784,3705.258763008995,323.7833487282785,697.1433438723234,2093.5642063604637,818.2163239673016,1687.1163962792837,65.92315730501079,678.9738940755494,34319.82499579002,1112.973012569079,425.72178116994917,1667.2678700933363,565.068411395707,237.2363580552221,278.2571719506982
1999,0.0,345.9485711719204,294.0027685384054,677.5316155928565,247.99913323537487,243.14136159425806,145.21788192132595,628.3975686163838,0.0,638.1576751932164,842.5212439261072,0.0,797.9359569859998,57.33105651116289,166.53306891337795,0.0,49.140905580996765,45.32910746416781,25.384300179933973,318.3948522140564,1507.8783594736103,53.053187376062006,0.0,1022.9843791499837,559.4867871387996,2078.8119343329176,3616.446170943365,136.21729503588784,3325.235141223045,376.70861520094275,643.7382044941921,2321.4165591999113,1384.8213779121004,2313.867943210961,92.91215587181358,932.042902146139,23264.450087852878,1344.2040539348568,230.75787391978756,1238.7504995746692,322.2661068328235,239.42262622788158,186.91386166535068
2000,0.0,345.2063626419594,293.57790281535813,676.5309458027468,247.58463946297954,242.61418030689137,145.1093056818397,624.4311749056243,0.0,637.1448575805434,841.4393347265045,0.0,791.9854212456639,57.015649290694775,165.6168860348753,0.0,48.87055653488124,44.145294893949895,24.72136514061194,296.0064453767,1604.1252767265664,51.66765314387896,0.0,938.8551117869345,488.41199315849883,2075.0658588985584,3609.09548955394,135.3179560673594,3092.5128983722707,280.75721463920036,509.7411162537891,1567.1250920232317,868.3571780300442,1450.5960530557647,63.339591981626484,584.4967714087024,22441.498877599697,1005.9133148532754,293.9985661775391,1205.246912904973,343.221547177937,195.683666402905,199.17516192737503
2001,0.0,345.9485711719204,294.0027685384054,677.5316155928565,247.99913323537487,243.14136159425806,145.21788192132595,517.8936765865328,0.0,637.2853239480849,842.5212439261072,0.0,724.157023347603,47.908389991767194,139.16246616656184,0.0,41.0643342786576,42.6273936518455,23.87134044503348,234.2217603633835,465.38900859331903,49.891101530119975,0.0,406.308773019548,261.80944068101667,2351.647231680257,3395.3344166857228,113.40549912124393,2132.9177550082436,189.73540177096692,234.92464974328206,1014.0335096373954,704.3805655825945,1042.6154996768962,44.78897332713623,420.29986412926183,8219.50849582564,688.207262901122,99.33020356989765,443.49812173584627,99.53070241778252,93.14676247894032,57.659584528953175
2002,0.0,345.9485711719204,294.0027685384054,677.5316155928564,247.99913323537487,243.14136159425803,145.21788192132595,473.4523437282479,0.0,638.1576751932164,842.5212439261072,0.0,378.75263827004915,47.21274711756815,137.14178924626938,0.0,40.468068957915555,35.689779711940005,19.9862766386864,231.08942792387833,1282.5026054229345,41.771318174854585,0.0,696.5284749877184,324.342086874564,2317.718565693313,3571.333864931542,112.19980796332517,2543.82223489416,179.70140259418798,422.62279910922837,1199.0950479075145,612.2665025754469,1162.7027093778875,43.61147282029556,468.53042582211475,17531.09250876193,634.1965503742497,189.736834564937,932.115425672797,274.67786296451624,153.46628394417897,158.55189143508122
2003,0.0,276.8979613977472,239.0022997722214,549.4809361748008,201.18696038187954,185.14913241876576,119.78221590974728,554.405178133533,0.0,507.49157413220826,695.7503060837369,0.0,591.8734914974656,39.68827667817663,115.28499416041782,0.0,34.018522867008535,42.21618770584853,23.641065115275175,201.98466781388814,652.8265857953678,49.40982609092512,0.0,332.0804271841213,121.29360853210697,1704.5520680693094,2822.838573879403,87.53500706467928,1622.9462998099168,94.68404469745968,224.91419143863064,603.9980683107295,382.7298266907059,243.03087910207262,22.853743120770407,11.347313082591382,8241.41885228579,346.02368301135175,116.49098023947528,409.56858675771355,157.50882590143482,75.66251174028083,3.41085898957805
